batchId,cultivar,maturationIndex,moistureContent,oilContent,defectIndex,malaxationTemperature,malaxationTime,waterFlowRate,waterToPasteRatio,yieldPercentage,totalPhenols,freeAcidity,peroxideValue,k232,k270,deltaK,fruity,bitter,pungent,isEvooCompliant
batch1443,Picual,2.2,54.06,20.5,0.1,28.2,52.2,1.2,12.6,16.7,285.96,0.46,10.4,1.75,0.14,0.005,4.8,2.5,3.3,True
batch1444,Picual,2.89,47.45,17.99,0.06,23.5,37.4,2.78,10.4,16.75,363.06,0.37,4.47,1.45,0.16,0.006,4.7,3.4,4.4,True
batch1445,Cobrançosa,4.48,48.95,21.41,0.32,32.0,42.0,2.29,3.6,16.16,317.3,0.73,9.9,1.73,0.16,0.008,2.2,3.0,3.6,False
batch1446,Picual,4.09,49.18,16.94,0.07,27.0,45.1,2.91,8.2,16.6,290.25,0.36,7.36,1.62,0.13,0.0051,4.6,2.8,3.6,True
batch1447,Cobrançosa,3.55,57.93,17.68,0.13,25.6,32.3,2.76,3.1,14.93,430.28,0.4,3.35,1.33,0.14,0.0071,4.7,4.5,5.0,True
batch1448,Picual,2.35,48.53,15.65,0.32,27.0,32.1,1.35,0.3,13.71,521.6,0.67,3.21,1.44,0.14,0.007,5.1,5.1,6.2,False
batch1449,Arbequina,3.04,53.0,15.95,0.0,26.1,43.2,2.35,4.1,15.36,374.5,0.25,7.08,1.54,0.13,0.0034,5.0,3.9,4.4,True
batch1450,Arbequina,4.25,54.06,15.12,0.45,26.3,36.6,0.51,3.3,11.98,369.55,0.92,4.46,1.49,0.19,0.0085,4.8,3.4,4.8,False
batch1451,Picual,2.98,54.31,17.25,0.4,20.1,50.7,0.36,4.1,9.75,297.01,0.88,4.89,1.57,0.17,0.0101,4.3,2.7,3.8,False
batch1452,Cobrançosa,4.3,51.94,19.11,0.28,21.1,33.9,1.43,13.0,14.01,273.43,0.63,3.6,1.44,0.18,0.0063,4.3,2.8,3.4,False
batch1453,Cobrançosa,3.43,48.6,15.88,0.05,31.3,41.4,1.49,0.3,13.93,400.1,0.32,9.69,1.73,0.12,0.0075,2.7,4.2,4.8,True
batch1454,Picual,2.72,55.89,14.5,0.1,29.9,37.2,2.33,9.8,12.48,405.88,0.41,6.84,1.63,0.15,0.0065,3.7,4.1,4.9,True
batch1455,Picual,4.33,55.67,16.82,0.25,23.8,54.3,0.31,12.1,11.3,183.93,0.7,8.39,1.66,0.16,0.0085,5.0,1.8,2.5,False
batch1456,Picual,4.46,57.23,14.01,0.22,28.6,29.9,0.93,7.5,11.98,374.31,0.52,5.48,1.52,0.16,0.0066,4.1,3.6,4.2,False
batch1457,Picual,3.35,49.21,16.5,0.42,20.9,38.2,0.47,6.9,11.38,331.08,0.88,2.58,1.4,0.19,0.0105,4.2,3.6,4.2,False
batch1458,Cobrançosa,3.04,57.32,14.86,0.12,22.4,50.7,0.51,3.5,10.76,300.62,0.47,5.53,1.56,0.14,0.008,4.2,3.0,3.8,True
batch1459,Arbequina,3.88,54.51,14.44,0.16,22.3,54.6,1.7,13.8,9.27,188.77,0.54,6.61,1.59,0.16,0.0078,4.4,1.7,2.3,True
batch1460,Cobrançosa,4.13,54.71,18.3,0.1,25.1,25.1,0.54,4.8,14.58,407.88,0.37,2.0,1.34,0.13,0.0071,4.9,4.5,4.9,True
batch1461,Cobrançosa,3.4,45.28,17.33,0.23,21.6,39.4,0.54,12.8,13.3,274.65,0.6,4.32,1.4,0.17,0.007,4.5,3.0,3.3,False
batch1462,Picual,4.32,47.8,18.39,0.18,23.9,37.3,0.18,4.4,16.13,312.48,0.48,3.92,1.43,0.16,0.006,5.0,3.3,3.7,True
batch1463,Picual,1.84,56.73,17.57,0.35,27.0,53.5,1.0,6.8,11.67,333.48,0.83,9.83,1.68,0.16,0.0086,5.1,3.4,4.0,False
batch1464,Cobrançosa,4.47,46.75,20.02,0.73,22.5,40.0,2.24,9.5,12.93,270.27,1.35,4.91,1.48,0.25,0.012,4.4,2.7,3.4,False
batch1465,Arbequina,4.11,49.22,17.59,0.38,30.2,45.4,1.1,11.9,14.26,269.83,0.87,9.15,1.73,0.2,0.0098,3.1,2.7,3.7,False
batch1466,Arbequina,2.66,52.47,14.2,0.82,27.8,52.6,0.38,4.5,8.54,328.32,1.55,9.49,1.74,0.26,0.0116,4.3,3.1,4.2,False
batch1467,Picual,3.95,46.13,14.45,0.01,21.3,32.5,0.24,3.0,11.99,371.95,0.21,2.0,1.4,0.13,0.0062,4.2,3.9,4.6,True
batch1468,Galega,3.69,53.61,19.11,0.79,25.3,30.4,1.94,9.1,12.58,380.69,1.42,3.75,1.39,0.25,0.0099,4.8,4.0,4.6,False
batch1469,Galega,4.25,49.81,18.55,0.08,27.0,38.9,2.67,10.6,17.92,302.49,0.36,6.24,1.51,0.12,0.0055,4.8,2.8,3.8,True
batch1470,Arbequina,2.57,50.93,18.1,0.18,30.8,31.8,1.12,4.0,15.35,488.01,0.45,4.9,1.49,0.12,0.0072,2.8,5.2,6.1,True
batch1471,Arbequina,1.88,49.89,15.42,0.22,29.3,49.1,1.35,5.1,13.37,376.84,0.64,9.07,1.62,0.16,0.0071,4.0,3.9,4.5,False
batch1472,Galega,1.83,46.67,18.84,0.38,29.7,37.0,2.69,13.0,15.53,405.93,0.8,7.28,1.72,0.18,0.0074,4.0,4.1,5.1,False
batch1473,Cobrançosa,1.86,49.01,19.93,0.86,29.6,37.2,2.68,7.4,12.63,467.97,1.53,6.29,1.6,0.28,0.0115,3.5,4.5,5.7,False
batch1474,Arbequina,3.32,56.22,20.03,0.1,29.6,49.9,0.62,13.7,16.4,265.32,0.46,9.19,1.72,0.15,0.0051,4.2,2.8,3.3,True
batch1475,Picual,4.34,53.42,18.59,0.07,29.0,29.7,1.96,5.9,16.93,392.63,0.32,5.26,1.56,0.12,0.0076,4.3,3.8,4.7,True
batch1476,Arbequina,3.18,51.52,19.16,0.1,25.0,44.7,2.14,10.9,17.91,292.68,0.38,6.34,1.56,0.15,0.0062,4.6,2.9,3.1,True
batch1477,Galega,2.47,53.11,18.35,0.0,22.5,26.4,2.74,0.7,14.81,501.86,0.21,2.0,1.26,0.12,0.0051,5.1,5.3,5.8,True
batch1478,Cobrançosa,4.17,56.63,20.38,0.41,22.6,47.0,0.52,5.6,14.37,261.82,0.91,6.02,1.53,0.2,0.0105,4.6,2.4,3.0,False
batch1479,Picual,4.4,49.2,18.4,0.13,30.8,48.9,0.05,1.8,15.82,297.14,0.46,9.71,1.8,0.12,0.0065,3.1,3.0,3.4,True
batch1480,Arbequina,2.91,51.37,19.79,0.7,24.8,43.9,0.1,14.6,13.22,275.75,1.31,6.46,1.57,0.24,0.0098,5.3,3.2,3.5,False
batch1481,Galega,2.13,45.96,21.43,0.32,23.8,31.1,0.94,13.4,17.7,402.11,0.69,2.23,1.42,0.15,0.0062,4.8,4.0,5.0,False
batch1482,Galega,3.74,48.86,15.56,0.49,31.5,49.5,1.51,4.3,10.62,301.77,1.02,10.21,1.73,0.21,0.0088,2.8,3.3,3.1,False
batch1483,Picual,1.94,57.73,19.08,0.7,26.1,48.5,0.3,3.7,12.56,366.45,1.33,6.83,1.58,0.22,0.0116,4.8,3.6,4.5,False
batch1484,Picual,3.48,57.79,19.1,0.01,29.9,26.3,0.05,11.2,15.4,385.63,0.22,4.63,1.51,0.14,0.0055,3.5,4.0,5.0,True
batch1485,Cobrançosa,3.45,46.07,19.44,0.22,29.4,47.0,0.16,1.5,16.9,364.28,0.58,8.72,1.73,0.16,0.0071,4.3,3.4,4.0,False
batch1486,Arbequina,3.73,56.1,21.66,0.77,22.6,37.8,0.56,6.0,12.83,336.33,1.39,3.93,1.45,0.23,0.0132,4.3,3.5,4.0,False
batch1487,Picual,2.13,55.69,19.2,0.08,21.0,30.1,2.69,13.3,14.42,359.06,0.3,2.0,1.32,0.14,0.0049,4.7,3.8,4.5,True
batch1488,Galega,4.36,46.2,15.38,0.17,24.7,29.9,2.23,5.8,13.9,379.87,0.48,2.83,1.34,0.16,0.0059,4.7,3.9,4.7,True
batch1489,Arbequina,3.85,50.67,19.78,0.38,20.3,39.9,2.43,12.9,12.69,264.52,0.82,4.49,1.47,0.18,0.009,4.5,2.7,3.2,False
batch1490,Cobrançosa,1.87,48.43,15.62,0.28,21.0,39.2,2.01,12.9,11.7,337.61,0.65,3.32,1.46,0.16,0.0079,4.5,3.3,4.1,False
batch1491,Arbequina,3.56,51.87,15.19,0.15,22.1,44.7,1.61,14.4,12.42,235.72,0.48,5.17,1.48,0.16,0.0035,4.6,2.4,2.8,True
batch1492,Arbequina,4.48,50.09,20.11,0.73,22.2,53.6,0.77,13.0,10.76,203.8,1.42,7.68,1.6,0.24,0.0124,4.4,2.0,2.4,False
batch1493,Picual,1.9,46.49,15.98,0.01,21.7,52.8,1.68,14.6,12.18,252.79,0.29,5.81,1.53,0.12,0.0051,4.7,2.5,2.9,True
batch1494,Picual,2.48,48.43,16.49,0.27,27.7,33.7,2.0,7.9,14.89,431.68,0.61,4.33,1.44,0.15,0.0075,4.6,4.6,5.3,False
batch1495,Picual,4.18,50.06,16.77,0.54,30.8,38.9,1.1,2.4,12.28,357.88,1.03,7.96,1.62,0.22,0.0092,3.0,4.0,4.0,False
batch1496,Galega,3.09,45.07,20.2,0.05,21.2,28.4,2.29,13.2,15.96,345.24,0.31,2.0,1.35,0.12,0.0034,4.3,3.6,4.1,True
batch1497,Picual,2.88,57.07,15.14,0.36,26.2,36.3,1.87,3.1,12.16,445.17,0.77,5.72,1.48,0.19,0.0076,5.1,4.2,5.6,False
batch1498,Arbequina,3.91,53.15,17.22,0.07,22.4,37.0,0.54,8.2,14.64,307.54,0.32,3.87,1.37,0.14,0.006,4.5,2.9,3.6,True
batch1499,Arbequina,3.3,49.41,16.51,0.06,29.5,31.1,0.21,2.0,15.34,481.39,0.28,5.38,1.56,0.13,0.0064,3.9,4.4,5.8,True
batch1500,Arbequina,3.15,53.93,20.78,0.07,28.7,47.7,1.17,1.3,18.82,365.98,0.4,9.39,1.79,0.14,0.0073,4.1,3.6,4.2,True
batch1501,Galega,2.42,53.06,15.06,0.18,29.7,38.0,1.06,4.5,12.82,438.73,0.51,6.54,1.65,0.16,0.008,3.5,4.2,5.1,True
batch1502,Arbequina,3.71,45.69,15.11,0.64,23.8,31.2,2.65,11.6,10.36,340.83,1.19,2.33,1.33,0.21,0.0092,5.1,3.4,4.1,False
batch1503,Picual,3.18,50.0,14.99,0.24,23.5,41.0,2.56,3.2,12.77,364.47,0.65,4.25,1.45,0.16,0.0064,4.7,3.6,4.3,False
batch1504,Arbequina,3.35,49.42,14.64,0.2,20.1,31.2,1.94,8.5,10.39,350.13,0.49,2.0,1.31,0.16,0.0071,4.0,3.6,4.1,True
batch1505,Galega,3.06,50.13,17.06,0.02,31.3,29.1,1.15,3.4,15.22,483.75,0.24,5.33,1.62,0.11,0.0029,3.1,4.7,5.9,True
batch1506,Galega,3.57,48.73,20.73,0.18,21.1,33.4,1.55,10.8,16.01,299.98,0.45,2.0,1.4,0.14,0.0071,4.5,3.0,3.8,True
batch1507,Arbequina,4.5,53.38,16.52,0.23,31.0,41.8,2.71,1.9,13.61,335.78,0.58,9.0,1.67,0.16,0.0068,3.0,3.8,4.1,False
batch1508,Galega,3.08,49.08,19.41,0.79,29.9,48.1,1.58,2.7,12.24,365.96,1.48,8.66,1.64,0.24,0.0125,3.6,3.6,4.4,False
batch1509,Picual,3.02,47.23,14.51,0.05,25.2,49.6,2.48,7.7,13.03,284.2,0.37,7.64,1.73,0.15,0.0079,4.6,2.7,3.2,True
batch1510,Cobrançosa,3.53,48.08,16.19,0.37,30.1,28.1,2.9,1.0,12.85,475.58,0.79,4.77,1.51,0.19,0.0094,3.2,4.6,5.3,False
batch1511,Cobrançosa,3.52,50.54,21.35,0.45,28.0,49.1,1.26,11.4,16.72,266.14,0.95,8.65,1.79,0.19,0.009,4.5,2.4,3.0,False
batch1512,Arbequina,2.56,53.02,16.39,0.22,23.9,33.0,1.76,14.7,13.81,347.52,0.56,2.86,1.46,0.17,0.0083,4.6,3.6,4.0,False
batch1513,Galega,2.73,45.63,14.64,0.09,20.0,26.7,1.44,12.8,10.1,352.64,0.31,2.0,1.3,0.13,0.0074,4.4,3.3,4.1,True
batch1514,Arbequina,2.1,47.1,21.18,0.11,30.4,27.3,0.22,4.9,18.11,544.82,0.34,4.56,1.45,0.14,0.004,3.2,5.4,6.5,True
batch1515,Galega,3.7,45.17,21.35,0.7,28.2,51.4,2.57,4.8,14.02,298.01,1.39,9.34,1.75,0.24,0.0103,4.2,3.2,3.8,False
batch1516,Galega,2.05,50.74,14.05,0.22,25.4,38.9,0.66,4.6,12.31,429.8,0.56,4.7,1.48,0.16,0.0076,5.0,4.5,4.8,False
batch1517,Galega,2.88,51.66,19.83,0.07,25.1,39.9,2.59,11.0,18.72,356.14,0.38,5.33,1.46,0.13,0.0058,4.6,3.6,4.0,True
batch1518,Cobrançosa,1.97,45.83,19.51,0.02,22.9,43.8,0.11,13.6,17.63,301.39,0.31,5.49,1.52,0.14,0.0066,4.5,2.7,3.5,True
batch1519,Picual,3.38,47.69,16.44,0.45,21.4,28.1,2.0,8.1,11.39,357.61,0.85,2.0,1.38,0.18,0.0078,4.2,3.5,4.4,False
batch1520,Arbequina,4.09,47.57,19.0,0.31,26.4,29.5,1.18,4.0,16.56,406.92,0.67,3.44,1.51,0.18,0.0056,5.1,4.3,5.0,False
batch1521,Cobrançosa,2.45,56.43,16.83,0.06,25.4,30.1,2.11,12.3,15.06,401.39,0.28,3.61,1.41,0.14,0.0049,4.7,4.2,4.9,True
batch1522,Picual,2.07,49.83,20.38,0.39,25.3,43.4,0.42,8.2,16.85,363.88,0.86,6.39,1.65,0.18,0.0097,5.1,3.6,4.3,False
batch1523,Cobrançosa,2.39,51.74,17.28,0.73,25.8,30.9,2.53,0.3,11.81,526.0,1.25,2.84,1.45,0.23,0.0103,5.1,5.5,6.3,False
batch1524,Picual,3.6,46.6,16.59,0.06,26.1,52.2,0.92,1.0,14.06,314.48,0.44,8.55,1.7,0.14,0.0042,4.8,3.1,3.6,True
batch1525,Arbequina,2.21,55.66,16.08,0.05,25.9,36.7,1.68,7.3,14.62,404.29,0.31,5.08,1.55,0.12,0.004,4.8,4.2,4.9,True
batch1526,Galega,2.96,48.01,18.33,0.01,26.1,44.6,0.47,8.0,18.33,322.69,0.26,6.53,1.55,0.13,0.0043,5.2,3.1,4.1,True
batch1527,Cobrançosa,4.37,50.76,14.91,0.23,31.6,31.3,0.62,14.9,11.96,288.31,0.53,7.42,1.59,0.15,0.0066,2.7,2.8,3.3,False
batch1528,Arbequina,1.93,45.72,21.06,0.31,23.5,26.5,2.87,13.3,16.31,382.67,0.67,2.39,1.32,0.17,0.0099,4.9,3.9,4.5,False
batch1529,Picual,2.14,54.05,19.62,0.09,30.9,26.4,0.39,1.2,15.38,556.55,0.35,4.06,1.41,0.15,0.0077,2.8,5.4,7.2,True
batch1530,Picual,3.13,49.51,18.9,0.0,31.5,29.2,1.15,2.6,17.21,483.96,0.18,6.04,1.55,0.13,0.005,2.6,4.7,5.9,True
batch1531,Cobrançosa,2.25,47.95,18.0,0.02,31.6,41.6,1.21,8.3,16.22,381.52,0.31,9.4,1.79,0.14,0.0063,2.4,3.9,4.6,True
batch1532,Galega,2.69,55.87,20.6,0.2,24.1,48.9,2.88,14.0,16.46,256.0,0.58,6.73,1.59,0.15,0.0073,4.7,2.6,3.3,True
batch1533,Galega,4.03,55.41,20.34,0.19,20.7,50.4,0.53,9.8,13.12,233.54,0.6,6.15,1.5,0.15,0.0081,4.3,2.3,3.0,True
batch1534,Arbequina,4.12,51.15,15.93,0.15,24.7,50.2,0.18,5.6,13.31,258.58,0.5,8.72,1.74,0.15,0.0093,4.7,2.6,3.4,True
batch1535,Picual,3.3,46.95,18.64,0.72,29.3,47.3,0.86,7.4,12.58,334.52,1.36,8.3,1.72,0.23,0.0135,3.8,3.4,4.0,False
batch1536,Picual,3.99,52.63,14.08,0.33,27.7,32.6,1.23,13.7,11.79,311.75,0.69,5.35,1.46,0.17,0.0087,5.0,3.2,3.5,False
batch1537,Arbequina,3.1,52.92,18.32,0.11,23.2,50.6,1.16,14.1,14.55,246.43,0.46,7.5,1.55,0.17,0.0048,4.5,2.2,2.8,True
batch1538,Picual,2.62,48.71,15.66,0.45,28.5,39.9,0.96,10.2,12.61,374.46,0.97,5.92,1.58,0.22,0.0081,4.1,4.0,4.5,False
batch1539,Picual,2.82,50.27,20.57,0.54,20.3,41.8,0.73,9.6,12.3,304.95,1.05,3.91,1.41,0.21,0.0104,4.2,3.1,3.7,False
batch1540,Cobrançosa,3.12,50.16,18.57,0.15,25.8,51.8,1.66,2.6,16.0,319.4,0.53,8.06,1.66,0.15,0.0069,4.9,3.5,3.7,True
batch1541,Picual,4.15,50.82,15.27,0.46,20.8,25.3,1.21,4.5,8.65,373.16,0.92,2.0,1.37,0.19,0.0082,4.5,3.9,4.6,False
batch1542,Cobrançosa,4.48,47.8,15.75,0.33,27.6,36.0,1.55,0.2,13.56,401.12,0.73,5.69,1.51,0.16,0.0074,5.1,3.9,4.8,False
batch1543,Picual,4.42,47.71,17.96,0.16,31.5,43.7,1.87,2.4,15.1,333.47,0.52,9.78,1.75,0.16,0.0054,2.8,3.4,4.0,True
batch1544,Cobrançosa,2.09,46.88,17.37,0.21,32.0,44.4,0.83,4.7,13.39,382.79,0.57,9.79,1.81,0.15,0.0072,2.5,3.6,4.5,False
batch1545,Picual,1.96,56.18,19.3,0.67,28.9,51.4,0.96,2.4,11.94,393.05,1.3,8.88,1.66,0.22,0.0097,4.3,4.1,4.8,False
batch1546,Cobrançosa,4.46,45.65,21.57,0.66,29.9,42.4,1.29,11.3,15.2,284.72,1.27,8.28,1.65,0.23,0.0114,3.2,2.5,4.0,False
batch1547,Cobrançosa,2.21,56.47,19.97,0.79,27.8,31.1,2.04,4.1,12.67,527.44,1.4,4.14,1.38,0.21,0.0094,4.4,5.1,6.3,False
batch1548,Galega,4.44,53.68,19.36,0.18,24.7,35.2,1.1,5.2,16.72,345.41,0.5,3.43,1.51,0.14,0.0061,4.8,3.4,3.8,True
batch1549,Arbequina,4.33,51.8,21.93,0.13,23.8,25.9,1.9,5.7,17.89,369.32,0.39,2.0,1.38,0.14,0.0063,5.1,3.9,4.7,True
batch1550,Cobrançosa,3.76,50.37,21.24,0.27,23.3,29.1,0.42,0.6,17.3,456.35,0.62,2.0,1.36,0.15,0.0087,4.7,4.4,5.6,False
batch1551,Picual,2.51,56.48,14.86,0.06,25.7,53.4,2.19,10.0,11.63,283.74,0.46,9.3,1.75,0.14,0.0075,4.7,3.0,3.5,True
batch1552,Picual,4.26,53.44,19.53,0.62,27.2,49.1,1.3,8.0,13.93,264.2,1.23,8.79,1.67,0.23,0.0105,4.9,2.8,3.1,False
batch1553,Picual,4.18,51.81,15.02,0.15,27.9,30.2,1.07,8.5,14.06,368.26,0.46,4.73,1.56,0.13,0.0055,4.7,3.6,4.2,True
batch1554,Galega,2.88,47.44,19.62,0.07,21.8,35.1,1.0,4.2,16.47,397.32,0.33,2.88,1.39,0.11,0.0045,4.4,3.7,5.0,True
batch1555,Picual,3.63,55.43,21.78,0.24,29.7,32.3,0.66,8.6,17.61,420.63,0.58,5.04,1.55,0.15,0.0074,3.7,4.5,4.8,False
batch1556,Galega,2.27,49.36,18.27,0.19,20.0,46.2,1.09,8.6,12.9,296.4,0.56,3.34,1.38,0.14,0.0079,4.7,3.0,3.4,True
batch1557,Arbequina,4.12,57.05,15.16,0.07,23.3,40.9,2.47,12.0,12.63,268.97,0.36,4.85,1.39,0.12,0.0042,4.6,2.5,3.6,True
batch1558,Arbequina,2.33,46.68,14.06,0.06,31.2,39.7,1.97,8.8,12.61,378.76,0.36,8.15,1.65,0.14,0.0055,2.9,3.9,4.6,True
batch1559,Picual,4.26,57.85,17.08,0.17,27.2,29.0,1.11,10.1,14.65,346.88,0.46,4.37,1.41,0.14,0.0068,5.2,3.5,4.1,True
batch1560,Galega,4.19,54.55,20.18,0.09,26.9,51.5,2.06,0.4,16.89,298.0,0.47,8.16,1.67,0.14,0.0075,4.9,2.7,3.8,True
batch1561,Cobrançosa,3.31,50.68,19.16,0.04,24.6,49.3,0.11,11.0,17.22,289.35,0.36,7.57,1.57,0.14,0.0075,4.6,2.8,3.3,True
batch1562,Galega,3.34,50.39,18.03,0.6,23.9,41.3,1.65,2.4,13.1,368.7,1.15,5.64,1.46,0.22,0.0094,4.9,3.6,4.4,False
batch1563,Picual,2.91,46.54,20.47,0.05,24.9,31.8,0.83,1.6,19.91,463.1,0.28,3.48,1.47,0.1,0.0059,5.1,4.9,5.5,True
batch1564,Picual,2.29,53.41,19.82,0.52,25.0,26.5,0.39,3.7,14.04,488.88,1.0,2.01,1.32,0.19,0.0096,5.4,4.7,5.9,False
batch1565,Arbequina,2.48,52.26,19.87,0.42,20.5,37.1,2.5,14.4,12.32,319.71,0.87,2.21,1.42,0.18,0.009,4.6,3.3,3.8,False
batch1566,Galega,2.23,50.57,17.07,0.24,25.8,29.5,1.97,6.1,15.29,482.06,0.6,3.45,1.51,0.15,0.0084,4.9,4.6,5.8,False
batch1567,Cobrançosa,3.9,53.4,16.59,0.52,27.5,41.3,1.0,13.4,12.77,277.99,1.06,6.8,1.59,0.18,0.0098,5.0,2.6,3.4,False
batch1568,Cobrançosa,3.92,55.41,18.81,0.0,20.8,48.3,1.71,14.5,14.1,207.32,0.25,5.29,1.49,0.12,0.0061,4.4,1.9,2.6,True
batch1569,Picual,2.39,55.75,18.1,0.21,29.1,26.1,0.66,3.7,13.93,518.91,0.48,3.37,1.37,0.14,0.0057,3.7,5.3,6.1,False
batch1570,Galega,2.2,51.81,19.22,0.77,22.7,41.8,1.48,2.9,11.94,378.25,1.41,4.07,1.45,0.23,0.0107,4.4,3.6,4.9,False
batch1571,Arbequina,3.36,48.72,14.76,0.01,23.8,32.1,2.56,6.4,13.91,413.54,0.24,2.18,1.37,0.13,0.0047,4.7,4.0,4.9,True
batch1572,Arbequina,3.95,49.84,15.07,0.03,31.3,37.0,0.4,14.8,13.67,301.0,0.32,6.94,1.51,0.12,0.0054,3.1,3.1,3.5,True
batch1573,Picual,2.6,49.81,21.05,0.26,26.9,54.8,2.94,2.7,14.98,318.72,0.68,10.13,1.74,0.17,0.0093,4.7,3.2,3.8,False
batch1574,Arbequina,4.49,50.04,18.4,0.01,22.1,47.4,2.47,14.3,15.56,200.04,0.32,6.3,1.61,0.14,0.006,4.6,2.1,2.5,True
batch1575,Galega,3.5,52.11,18.95,0.11,26.9,53.1,0.36,6.7,15.62,286.0,0.46,9.16,1.69,0.14,0.0056,5.1,3.0,3.5,True
batch1576,Picual,4.14,50.05,20.31,0.23,31.1,55.0,0.08,7.7,13.79,230.8,0.68,12.54,1.9,0.16,0.0074,3.0,2.5,3.0,False
batch1577,Arbequina,2.09,56.96,15.68,0.33,23.9,42.8,1.13,12.7,11.99,324.24,0.79,4.95,1.49,0.19,0.0069,4.3,3.2,3.9,False
batch1578,Arbequina,3.35,49.66,17.31,0.08,27.4,40.9,2.3,2.2,16.76,391.78,0.39,6.43,1.61,0.14,0.0063,4.6,4.0,4.7,True
batch1579,Arbequina,2.51,54.28,18.15,0.41,22.6,48.5,2.28,0.9,12.79,357.31,0.87,5.56,1.5,0.19,0.0082,4.6,3.3,4.2,False
batch1580,Arbequina,2.21,45.09,17.65,0.45,30.5,41.0,2.77,12.8,13.5,351.89,0.95,8.15,1.58,0.18,0.0087,3.3,3.4,4.3,False
batch1581,Cobrançosa,3.81,54.05,18.1,0.36,30.8,31.5,0.04,10.0,13.79,378.11,0.72,6.86,1.71,0.16,0.0077,2.9,3.7,4.6,False
batch1582,Picual,2.77,45.93,20.89,0.04,25.7,47.5,1.5,8.2,19.9,299.75,0.32,7.35,1.56,0.14,0.0068,4.8,2.9,3.7,True
batch1583,Arbequina,2.34,45.81,20.56,0.27,27.6,46.8,0.08,3.2,18.28,384.63,0.69,6.86,1.67,0.18,0.0078,5.0,3.7,4.7,False
batch1584,Galega,1.93,50.86,15.84,0.65,23.8,42.6,1.42,5.4,11.25,386.03,1.23,5.45,1.51,0.23,0.008,4.6,4.0,4.6,False
batch1585,Picual,3.08,54.42,16.74,0.07,24.0,44.9,2.65,3.6,14.58,357.9,0.39,5.52,1.62,0.12,0.0062,4.5,3.2,4.0,True
batch1586,Picual,2.59,46.15,16.62,0.0,21.4,25.7,2.85,9.8,12.71,385.6,0.19,2.0,1.28,0.1,0.0056,4.5,3.6,4.4,True
batch1587,Cobrançosa,2.56,45.23,16.17,0.01,31.4,52.1,1.22,5.3,13.08,317.34,0.37,10.88,1.73,0.14,0.0072,3.0,2.9,4.0,True
batch1588,Cobrançosa,3.66,49.03,16.4,0.15,28.6,32.3,0.75,10.1,15.16,372.26,0.44,5.98,1.58,0.14,0.0077,3.8,3.4,4.2,True
batch1589,Arbequina,3.96,45.8,15.64,0.34,26.9,53.9,1.85,5.4,11.18,276.91,0.85,8.95,1.71,0.2,0.0083,4.9,2.6,3.5,False
batch1590,Arbequina,3.86,50.49,20.37,0.01,25.1,37.1,0.6,6.6,20.1,332.29,0.25,4.55,1.44,0.14,0.0056,4.8,3.4,4.3,True
batch1591,Cobrançosa,3.6,55.95,17.75,0.01,31.5,27.1,0.97,4.6,14.07,432.56,0.23,5.47,1.51,0.12,0.0052,2.8,4.3,4.9,True
batch1592,Arbequina,2.3,47.02,20.13,0.67,23.1,38.4,2.63,12.9,13.46,340.73,1.23,4.07,1.38,0.23,0.009,4.7,3.4,3.8,False
batch1593,Picual,1.96,48.94,20.52,0.0,28.1,42.1,1.65,4.1,20.06,439.0,0.27,7.07,1.6,0.12,0.0047,4.6,4.3,5.1,True
batch1594,Arbequina,1.92,55.26,20.62,0.06,21.8,40.3,2.58,7.9,16.61,358.15,0.34,4.04,1.46,0.14,0.0046,4.1,3.7,4.5,True
batch1595,Galega,3.17,53.01,19.03,0.37,23.6,50.6,1.69,13.3,13.5,236.85,0.84,8.17,1.67,0.19,0.0096,4.8,2.3,2.9,False
batch1596,Galega,4.15,53.87,14.42,0.04,22.3,49.3,1.25,0.1,11.78,286.63,0.34,6.19,1.55,0.13,0.0058,4.7,2.9,3.3,True
batch1597,Galega,3.65,49.02,16.97,0.69,25.4,34.5,2.53,14.7,12.18,309.2,1.23,5.37,1.53,0.22,0.0105,5.1,3.2,3.6,False
batch1598,Picual,1.82,56.6,19.05,0.23,21.3,53.7,2.71,0.7,11.5,322.56,0.67,6.65,1.58,0.17,0.0068,4.4,3.6,4.0,False
batch1599,Galega,2.29,50.1,18.11,0.51,22.6,31.1,2.64,2.1,13.32,481.4,0.94,2.0,1.27,0.18,0.0092,4.7,4.8,5.6,False
batch1600,Arbequina,2.09,57.05,18.64,0.01,26.2,32.5,2.93,13.5,16.89,377.74,0.22,4.02,1.41,0.14,0.0041,4.9,4.1,4.6,True
batch1601,Galega,2.99,52.93,21.42,0.11,28.1,53.1,0.88,8.8,17.54,297.27,0.54,9.63,1.8,0.15,0.0079,4.5,3.3,3.5,True
batch1602,Arbequina,2.17,48.29,21.59,0.56,31.2,45.5,1.39,10.8,15.22,330.52,1.12,9.76,1.66,0.21,0.0096,3.0,3.3,3.7,False
batch1603,Cobrançosa,3.92,48.44,19.67,0.09,21.2,55.0,1.57,1.5,12.6,259.71,0.45,7.41,1.61,0.16,0.0067,4.2,2.8,3.1,True
batch1604,Picual,2.04,47.67,21.6,0.0,22.3,44.9,1.79,5.5,19.05,370.02,0.28,4.8,1.45,0.12,0.007,4.8,3.9,4.3,True
